,constituency,date,dt,html dump,"data-name=""Conservatives""","data-name=""Labour""","data-name=""Democrats""","data-name=""Plaid","data-name=""UKIP"""
0,Gower,2017-05-19,2017-05-19 14:22:53.825,"[<td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""Conservatives"" data-ng-click=""MainController.addToMultipleBetSlip(21450917297, 3029725904, 1.13)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add Conservatives to betslip""></span><a class=""popup selTxt"" data-name=""Conservatives"" href=""https://www.oddschecker.com/politics/british-politics/gower/winning-party/bet-history/conservatives"" target=""_blank"" title=""View odds history for Conservatives"">Conservatives</a></td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/12"" data-odig=""1.08"">1/12</td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/12"" data-odig=""1.08"">1/12</td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/9"" data-odig=""1.11"">1/9</td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/10"" data-odig=""1.1"">1/10</td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/14"" data-odig=""1.07"">1/14</td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/10"" data-odig=""1.1"">1/10</td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/14"" data-odig=""1.07"">1/14</td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/10"" data-odig=""1.1"">1/10</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""1/8"" data-odig=""1.13"">1/8</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""2/15"" data-odig=""1.13"" data-x-selection=""1111885*1.131216478*politics*28205551*1.131216478"">2/15</td>, <td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""Labour"" data-ng-click=""MainController.addToMultipleBetSlip(21450917339, 3029725904, 7.5)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add Labour to betslip""></span><a class=""popup selTxt"" data-name=""Labour"" href=""https://www.oddschecker.com/politics/british-politics/gower/winning-party/bet-history/labour"" target=""_blank"" title=""View odds history for Labour"">Labour</a></td>, <td class=""bc bs o"" data-hcap="""" data-o=""6"" data-odig=""7"">6</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""13/2"" data-odig=""7.5"">13/2</td>, <td class=""bc bs o"" data-hcap="""" data-o=""11/2"" data-odig=""6.5"">11/2</td>, <td class=""bc bs o"" data-hcap="""" data-o=""11/2"" data-odig=""6.5"">11/2</td>, <td class=""bc bs o"" data-hcap="""" data-o=""5"" data-odig=""6"">5</td>, <td class=""bc bs o"" data-hcap="""" data-o=""11/2"" data-odig=""6.5"">11/2</td>, <td class=""bc bs o"" data-hcap="""" data-o=""5"" data-odig=""6"">5</td>, <td class=""bc bs o"" data-hcap="""" data-o=""11/2"" data-odig=""6.5"">11/2</td>, <td class=""bc bs o"" data-hcap="""" data-o=""9/2"" data-odig=""5.5"">9/2</td>, <td class=""bc bs o"" data-hcap="""" data-o=""9/2"" data-odig=""5.56"" data-x-selection=""1111884*1.131216478*politics*28205551*1.131216478"">9/2</td>, <td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""Democrats"" data-ng-click=""MainController.addToMultipleBetSlip(21450917360, 3029725904, 51.0)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add Democrats to betslip""></span><a class=""popup selTxt"" data-name=""Democrats"" href=""https://www.oddschecker.com/politics/british-politics/gower/winning-party/bet-history/democrats"" target=""_blank"" title=""View odds history for Democrats"">Democrats</a></td>, <td class=""bc bs o"" data-hcap="""" data-o=""40"" data-odig=""41"">40</td>, <td class=""bc bs o"" data-hcap="""" data-o=""40"" data-odig=""41"">40</td>, <td class=""bc bs o"" data-hcap="""" data-o=""16"" data-odig=""17"">16</td>, <td class=""bc bs o"" data-hcap="""" data-o=""33"" data-odig=""34"">33</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""50"" data-odig=""51"">50</td>, <td class=""bc bs o"" data-hcap="""" data-o=""33"" data-odig=""34"">33</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""50"" data-odig=""51"">50</td>, <td class=""bc bs o"" data-hcap="""" data-o=""33"" data-odig=""34"">33</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""50"" data-odig=""51"">50</td>, <td class=""bc bs o"" data-hcap="""" data-o=""43"" data-odig=""44"" data-x-selection=""2938886*1.131216478*politics*28205551*1.131216478"">43</td>, <td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""Plaid Cymru"" data-ng-click=""MainController.addToMultipleBetSlip(21450917369, 3029725904, 67.0)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add Plaid Cymru to betslip""></span><a class=""popup selTxt"" data-name=""Plaid Cymru"" href=""https://www.oddschecker.com/politics/british-politics/gower/winning-party/bet-history/plaid-cymru"" target=""_blank"" title=""View odds history for Plaid Cymru"">Plaid Cymru</a></td>, <td class=""bc bs o b"" data-hcap="""" data-o=""66"" data-odig=""67"">66</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""66"" data-odig=""67"">66</td>, <td class=""bc bs o"" data-hcap="""" data-o=""50"" data-odig=""51"">50</td>, <td class=""bc bs o"" data-hcap="""" data-o=""50"" data-odig=""51"">50</td>, <td class=""bc bs o"" data-hcap="""" data-o=""40"" data-odig=""41"">40</td>, <td class=""bc bs o"" data-hcap="""" data-o=""50"" data-odig=""51"">50</td>, <td class=""bc bs o"" data-hcap="""" data-o=""40"" data-odig=""41"">40</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""66"" data-odig=""67"">66</td>, <td class=""bc bs o"" data-hcap="""" data-o=""50"" data-odig=""51"">50</td>, <td class=""bc bs o"" data-hcap="""" data-o=""33"" data-odig=""34"" data-x-selection=""1111890*1.131216478*politics*28205551*1.131216478"">33</td>, <td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""UKIP"" data-ng-click=""MainController.addToMultipleBetSlip(21450917408, 3029725904, 151.0)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add UKIP to betslip""></span><a class=""popup selTxt"" data-name=""UKIP"" href=""https://www.oddschecker.com/politics/british-politics/gower/winning-party/bet-history/ukip"" target=""_blank"" title=""View odds history for UKIP"">UKIP</a></td>, <td class=""bc bs o"" data-hcap="""" data-o=""125"" data-odig=""126"">125</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""150"" data-odig=""151"">150</td>, <td class=""bc bs o"" data-hcap="""" data-o=""100"" data-odig=""101"">100</td>, <td class=""bc bs o"" data-hcap="""" data-o=""100"" data-odig=""101"">100</td>, <td class=""bc bs o"" data-hcap="""" data-o=""80"" data-odig=""81"">80</td>, <td class=""bc bs o"" data-hcap="""" data-o=""100"" data-odig=""101"">100</td>, <td class=""bc bs o"" data-hcap="""" data-o=""80"" data-odig=""81"">80</td>, <td class=""bc bs o"" data-hcap="""" data-o=""100"" data-odig=""101"">100</td>, <td class=""bc bs o"" data-hcap="""" data-o=""100"" data-odig=""101"">100</td>, <td class=""bc bs o"" data-hcap="""" data-o=""66"" data-odig=""67"" data-x-selection=""3614201*1.131216478*politics*28205551*1.131216478"">66</td>, <td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""Greens"" data-ng-click=""MainController.addToMultipleBetSlip(21450917333, 3029725904, 251.0)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add Greens to betslip""></span><a class=""popup selTxt"" data-name=""Greens"" href=""https://www.oddschecker.com/politics/british-politics/gower/winning-party/bet-history/greens"" target=""_blank"" title=""View odds history for Greens"">Greens</a></td>, <td class=""bc bs o"" data-hcap="""" data-o=""150"" data-odig=""151"">150</td>, <td class=""bc bs o"" data-hcap="""" data-o=""200"" data-odig=""201"">200</td>, <td class=""bc bs o"" data-hcap="""" data-o=""150"" data-odig=""151"">150</td>, <td class=""bc bs o"" data-hcap="""" data-o=""200"" data-odig=""201"">200</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""250"" data-odig=""251"">250</td>]",1.08,7,41,66,126
0,Gower,2017-05-19,2017-05-19 14:47:49.033,"[<td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""Conservatives"" data-ng-click=""MainController.addToMultipleBetSlip(21450917297, 3029725904, 1.13)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add Conservatives to betslip""></span><a class=""popup selTxt"" data-name=""Conservatives"" href=""https://www.oddschecker.com/politics/british-politics/gower/winning-party/bet-history/conservatives"" target=""_blank"" title=""View odds history for Conservatives"">Conservatives</a></td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/12"" data-odig=""1.08"">1/12</td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/12"" data-odig=""1.08"">1/12</td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/9"" data-odig=""1.11"">1/9</td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/10"" data-odig=""1.1"">1/10</td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/14"" data-odig=""1.07"">1/14</td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/10"" data-odig=""1.1"">1/10</td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/14"" data-odig=""1.07"">1/14</td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/10"" data-odig=""1.1"">1/10</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""1/8"" data-odig=""1.13"">1/8</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""2/15"" data-odig=""1.13"" data-x-selection=""1111885*1.131216478*politics*28205551*1.131216478"">2/15</td>, <td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""Labour"" data-ng-click=""MainController.addToMultipleBetSlip(21450917339, 3029725904, 7.5)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add Labour to betslip""></span><a class=""popup selTxt"" data-name=""Labour"" href=""https://www.oddschecker.com/politics/british-politics/gower/winning-party/bet-history/labour"" target=""_blank"" title=""View odds history for Labour"">Labour</a></td>, <td class=""bc bs o"" data-hcap="""" data-o=""6"" data-odig=""7"">6</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""13/2"" data-odig=""7.5"">13/2</td>, <td class=""bc bs o"" data-hcap="""" data-o=""11/2"" data-odig=""6.5"">11/2</td>, <td class=""bc bs o"" data-hcap="""" data-o=""11/2"" data-odig=""6.5"">11/2</td>, <td class=""bc bs o"" data-hcap="""" data-o=""5"" data-odig=""6"">5</td>, <td class=""bc bs o"" data-hcap="""" data-o=""11/2"" data-odig=""6.5"">11/2</td>, <td class=""bc bs o"" data-hcap="""" data-o=""5"" data-odig=""6"">5</td>, <td class=""bc bs o"" data-hcap="""" data-o=""11/2"" data-odig=""6.5"">11/2</td>, <td class=""bc bs o"" data-hcap="""" data-o=""9/2"" data-odig=""5.5"">9/2</td>, <td class=""bc bs o"" data-hcap="""" data-o=""9/2"" data-odig=""5.56"" data-x-selection=""1111884*1.131216478*politics*28205551*1.131216478"">9/2</td>, <td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""Democrats"" data-ng-click=""MainController.addToMultipleBetSlip(21450917360, 3029725904, 51.0)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add Democrats to betslip""></span><a class=""popup selTxt"" data-name=""Democrats"" href=""https://www.oddschecker.com/politics/british-politics/gower/winning-party/bet-history/democrats"" target=""_blank"" title=""View odds history for Democrats"">Democrats</a></td>, <td class=""bc bs o"" data-hcap="""" data-o=""40"" data-odig=""41"">40</td>, <td class=""bc bs o"" data-hcap="""" data-o=""40"" data-odig=""41"">40</td>, <td class=""bc bs o"" data-hcap="""" data-o=""16"" data-odig=""17"">16</td>, <td class=""bc bs o"" data-hcap="""" data-o=""33"" data-odig=""34"">33</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""50"" data-odig=""51"">50</td>, <td class=""bc bs o"" data-hcap="""" data-o=""33"" data-odig=""34"">33</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""50"" data-odig=""51"">50</td>, <td class=""bc bs o"" data-hcap="""" data-o=""33"" data-odig=""34"">33</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""50"" data-odig=""51"">50</td>, <td class=""bc bs o"" data-hcap="""" data-o=""43"" data-odig=""44"" data-x-selection=""2938886*1.131216478*politics*28205551*1.131216478"">43</td>, <td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""Plaid Cymru"" data-ng-click=""MainController.addToMultipleBetSlip(21450917369, 3029725904, 67.0)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add Plaid Cymru to betslip""></span><a class=""popup selTxt"" data-name=""Plaid Cymru"" href=""https://www.oddschecker.com/politics/british-politics/gower/winning-party/bet-history/plaid-cymru"" target=""_blank"" title=""View odds history for Plaid Cymru"">Plaid Cymru</a></td>, <td class=""bc bs o b"" data-hcap="""" data-o=""66"" data-odig=""67"">66</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""66"" data-odig=""67"">66</td>, <td class=""bc bs o"" data-hcap="""" data-o=""50"" data-odig=""51"">50</td>, <td class=""bc bs o"" data-hcap="""" data-o=""50"" data-odig=""51"">50</td>, <td class=""bc bs o"" data-hcap="""" data-o=""40"" data-odig=""41"">40</td>, <td class=""bc bs o"" data-hcap="""" data-o=""50"" data-odig=""51"">50</td>, <td class=""bc bs o"" data-hcap="""" data-o=""40"" data-odig=""41"">40</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""66"" data-odig=""67"">66</td>, <td class=""bc bs o"" data-hcap="""" data-o=""50"" data-odig=""51"">50</td>, <td class=""bc bs o"" data-hcap="""" data-o=""33"" data-odig=""34"" data-x-selection=""1111890*1.131216478*politics*28205551*1.131216478"">33</td>, <td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""UKIP"" data-ng-click=""MainController.addToMultipleBetSlip(21450917408, 3029725904, 151.0)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add UKIP to betslip""></span><a class=""popup selTxt"" data-name=""UKIP"" href=""https://www.oddschecker.com/politics/british-politics/gower/winning-party/bet-history/ukip"" target=""_blank"" title=""View odds history for UKIP"">UKIP</a></td>, <td class=""bc bs o"" data-hcap="""" data-o=""125"" data-odig=""126"">125</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""150"" data-odig=""151"">150</td>, <td class=""bc bs o"" data-hcap="""" data-o=""100"" data-odig=""101"">100</td>, <td class=""bc bs o"" data-hcap="""" data-o=""100"" data-odig=""101"">100</td>, <td class=""bc bs o"" data-hcap="""" data-o=""80"" data-odig=""81"">80</td>, <td class=""bc bs o"" data-hcap="""" data-o=""100"" data-odig=""101"">100</td>, <td class=""bc bs o"" data-hcap="""" data-o=""80"" data-odig=""81"">80</td>, <td class=""bc bs o"" data-hcap="""" data-o=""100"" data-odig=""101"">100</td>, <td class=""bc bs o"" data-hcap="""" data-o=""100"" data-odig=""101"">100</td>, <td class=""bc bs o"" data-hcap="""" data-o=""66"" data-odig=""67"" data-x-selection=""3614201*1.131216478*politics*28205551*1.131216478"">66</td>, <td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""Greens"" data-ng-click=""MainController.addToMultipleBetSlip(21450917333, 3029725904, 251.0)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add Greens to betslip""></span><a class=""popup selTxt"" data-name=""Greens"" href=""https://www.oddschecker.com/politics/british-politics/gower/winning-party/bet-history/greens"" target=""_blank"" title=""View odds history for Greens"">Greens</a></td>, <td class=""bc bs o"" data-hcap="""" data-o=""150"" data-odig=""151"">150</td>, <td class=""bc bs o"" data-hcap="""" data-o=""200"" data-odig=""201"">200</td>, <td class=""bc bs o"" data-hcap="""" data-o=""150"" data-odig=""151"">150</td>, <td class=""bc bs o"" data-hcap="""" data-o=""200"" data-odig=""201"">200</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""250"" data-odig=""251"">250</td>]",1.08,7.0,41,66,126
