,constituency,date,dt,html dump,"data-name=""Conservative""","data-name=""Labour""","data-name=""Democrats""","data-name=""UKIP""","data-name=""Green"""
0,North-East-Derbyshire,2017-05-19,2017-05-19 14:22:51.098,"[<td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""Conservative"" data-ng-click=""MainController.addToMultipleBetSlip(21452650886, 3029874071, 1.08)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add Conservative to betslip""></span><a class=""popup selTxt"" data-name=""Conservative"" href=""https://www.oddschecker.com/politics/british-politics/north-east-derbyshire/winning-party/bet-history/conservative"" target=""_blank"" title=""View odds history for Conservative"">Conservative</a></td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/20"" data-odig=""1.05"">1/20</td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/16"" data-odig=""1.06"">1/16</td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/16"" data-odig=""1.06"">1/16</td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/16"" data-odig=""1.06"">1/16</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""1/12"" data-odig=""1.08"">1/12</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""1/12"" data-odig=""1.08"">1/12</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""1/12"" data-odig=""1.08"">1/12</td>, <td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""Labour"" data-ng-click=""MainController.addToMultipleBetSlip(21452650925, 3029874071, 9.5)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add Labour to betslip""></span><a class=""popup selTxt"" data-name=""Labour"" href=""https://www.oddschecker.com/politics/british-politics/north-east-derbyshire/winning-party/bet-history/labour"" target=""_blank"" title=""View odds history for Labour"">Labour</a></td>, <td class=""bc bs o b"" data-hcap="""" data-o=""17/2"" data-odig=""9.5"">17/2</td>, <td class=""bc bs o"" data-hcap="""" data-o=""8"" data-odig=""9"">8</td>, <td class=""bc bs o"" data-hcap="""" data-o=""7"" data-odig=""8"">7</td>, <td class=""bc bs o"" data-hcap="""" data-o=""7"" data-odig=""8"">7</td>, <td class=""bc bs o"" data-hcap="""" data-o=""6"" data-odig=""7"">6</td>, <td class=""bc bs o"" data-hcap="""" data-o=""6"" data-odig=""7"">6</td>, <td class=""bc bs o"" data-hcap="""" data-o=""6"" data-odig=""7"">6</td>, <td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""Democrats"" data-ng-click=""MainController.addToMultipleBetSlip(21452650961, 3029874071, 34.0)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add Democrats to betslip""></span><a class=""popup selTxt"" data-name=""Democrats"" href=""https://www.oddschecker.com/politics/british-politics/north-east-derbyshire/winning-party/bet-history/democrats"" target=""_blank"" title=""View odds history for Democrats"">Democrats</a></td>, <td class=""bc bs o b"" data-hcap="""" data-o=""33"" data-odig=""34"">33</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""33"" data-odig=""34"">33</td>, <td class=""bc bs o"" data-hcap="""" data-o=""25"" data-odig=""26"">25</td>, <td class=""bc bs o"" data-hcap="""" data-o=""25"" data-odig=""26"">25</td>, <td class=""bc bs o"" data-hcap="""" data-o=""22"" data-odig=""23"">22</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""33"" data-odig=""34"">33</td>, <td class=""bc bs o"" data-hcap="""" data-o=""22"" data-odig=""23"">22</td>, <td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""UKIP"" data-ng-click=""MainController.addToMultipleBetSlip(21452650994, 3029874071, 126.0)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add UKIP to betslip""></span><a class=""popup selTxt"" data-name=""UKIP"" href=""https://www.oddschecker.com/politics/british-politics/north-east-derbyshire/winning-party/bet-history/ukip"" target=""_blank"" title=""View odds history for UKIP"">UKIP</a></td>, <td class=""bc bs o b"" data-hcap="""" data-o=""125"" data-odig=""126"">125</td>, <td class=""bc bs o"" data-hcap="""" data-o=""100"" data-odig=""101"">100</td>, <td class=""bc bs o"" data-hcap="""" data-o=""66"" data-odig=""67"">66</td>, <td class=""bc bs o"" data-hcap="""" data-o=""100"" data-odig=""101"">100</td>, <td class=""bc bs o"" data-hcap="""" data-o=""50"" data-odig=""51"">50</td>, <td class=""bc bs o"" data-hcap="""" data-o=""100"" data-odig=""101"">100</td>, <td class=""bc bs o"" data-hcap="""" data-o=""50"" data-odig=""51"">50</td>, <td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""Green"" data-ng-click=""MainController.addToMultipleBetSlip(21452650895, 3029874071, 251.0)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add Green to betslip""></span><a class=""popup selTxt"" data-name=""Green"" href=""https://www.oddschecker.com/politics/british-politics/north-east-derbyshire/winning-party/bet-history/green"" target=""_blank"" title=""View odds history for Green"">Green</a></td>, <td class=""bc bs o b"" data-hcap="""" data-o=""250"" data-odig=""251"">250</td>, <td class=""bc bs o"" data-hcap="""" data-o=""200"" data-odig=""201"">200</td>, <td class=""bc bs o"" data-hcap="""" data-o=""200"" data-odig=""201"">200</td>, <td class=""bc bs o"" data-hcap="""" data-o=""200"" data-odig=""201"">200</td>, <td class=""bc bs o"" data-hcap="""" data-o=""150"" data-odig=""151"">150</td>, <td class=""bc bs o"" data-hcap="""" data-o=""150"" data-odig=""151"">150</td>]",1.05,17/2,33,125,250
0,North-East-Derbyshire,2017-05-19,2017-05-19 14:47:46.298,"[<td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""Conservative"" data-ng-click=""MainController.addToMultipleBetSlip(21452650886, 3029874071, 1.08)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add Conservative to betslip""></span><a class=""popup selTxt"" data-name=""Conservative"" href=""https://www.oddschecker.com/politics/british-politics/north-east-derbyshire/winning-party/bet-history/conservative"" target=""_blank"" title=""View odds history for Conservative"">Conservative</a></td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/20"" data-odig=""1.05"">1/20</td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/16"" data-odig=""1.06"">1/16</td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/16"" data-odig=""1.06"">1/16</td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/16"" data-odig=""1.06"">1/16</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""1/12"" data-odig=""1.08"">1/12</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""1/12"" data-odig=""1.08"">1/12</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""1/12"" data-odig=""1.08"">1/12</td>, <td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""Labour"" data-ng-click=""MainController.addToMultipleBetSlip(21452650925, 3029874071, 9.5)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add Labour to betslip""></span><a class=""popup selTxt"" data-name=""Labour"" href=""https://www.oddschecker.com/politics/british-politics/north-east-derbyshire/winning-party/bet-history/labour"" target=""_blank"" title=""View odds history for Labour"">Labour</a></td>, <td class=""bc bs o b"" data-hcap="""" data-o=""17/2"" data-odig=""9.5"">17/2</td>, <td class=""bc bs o"" data-hcap="""" data-o=""8"" data-odig=""9"">8</td>, <td class=""bc bs o"" data-hcap="""" data-o=""7"" data-odig=""8"">7</td>, <td class=""bc bs o"" data-hcap="""" data-o=""7"" data-odig=""8"">7</td>, <td class=""bc bs o"" data-hcap="""" data-o=""6"" data-odig=""7"">6</td>, <td class=""bc bs o"" data-hcap="""" data-o=""6"" data-odig=""7"">6</td>, <td class=""bc bs o"" data-hcap="""" data-o=""6"" data-odig=""7"">6</td>, <td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""Democrats"" data-ng-click=""MainController.addToMultipleBetSlip(21452650961, 3029874071, 34.0)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add Democrats to betslip""></span><a class=""popup selTxt"" data-name=""Democrats"" href=""https://www.oddschecker.com/politics/british-politics/north-east-derbyshire/winning-party/bet-history/democrats"" target=""_blank"" title=""View odds history for Democrats"">Democrats</a></td>, <td class=""bc bs o b"" data-hcap="""" data-o=""33"" data-odig=""34"">33</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""33"" data-odig=""34"">33</td>, <td class=""bc bs o"" data-hcap="""" data-o=""25"" data-odig=""26"">25</td>, <td class=""bc bs o"" data-hcap="""" data-o=""25"" data-odig=""26"">25</td>, <td class=""bc bs o"" data-hcap="""" data-o=""22"" data-odig=""23"">22</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""33"" data-odig=""34"">33</td>, <td class=""bc bs o"" data-hcap="""" data-o=""22"" data-odig=""23"">22</td>, <td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""UKIP"" data-ng-click=""MainController.addToMultipleBetSlip(21452650994, 3029874071, 126.0)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add UKIP to betslip""></span><a class=""popup selTxt"" data-name=""UKIP"" href=""https://www.oddschecker.com/politics/british-politics/north-east-derbyshire/winning-party/bet-history/ukip"" target=""_blank"" title=""View odds history for UKIP"">UKIP</a></td>, <td class=""bc bs o b"" data-hcap="""" data-o=""125"" data-odig=""126"">125</td>, <td class=""bc bs o"" data-hcap="""" data-o=""100"" data-odig=""101"">100</td>, <td class=""bc bs o"" data-hcap="""" data-o=""66"" data-odig=""67"">66</td>, <td class=""bc bs o"" data-hcap="""" data-o=""100"" data-odig=""101"">100</td>, <td class=""bc bs o"" data-hcap="""" data-o=""50"" data-odig=""51"">50</td>, <td class=""bc bs o"" data-hcap="""" data-o=""100"" data-odig=""101"">100</td>, <td class=""bc bs o"" data-hcap="""" data-o=""50"" data-odig=""51"">50</td>, <td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""Green"" data-ng-click=""MainController.addToMultipleBetSlip(21452650895, 3029874071, 251.0)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add Green to betslip""></span><a class=""popup selTxt"" data-name=""Green"" href=""https://www.oddschecker.com/politics/british-politics/north-east-derbyshire/winning-party/bet-history/green"" target=""_blank"" title=""View odds history for Green"">Green</a></td>, <td class=""bc bs o b"" data-hcap="""" data-o=""250"" data-odig=""251"">250</td>, <td class=""bc bs o"" data-hcap="""" data-o=""200"" data-odig=""201"">200</td>, <td class=""bc bs o"" data-hcap="""" data-o=""200"" data-odig=""201"">200</td>, <td class=""bc bs o"" data-hcap="""" data-o=""200"" data-odig=""201"">200</td>, <td class=""bc bs o"" data-hcap="""" data-o=""150"" data-odig=""151"">150</td>, <td class=""bc bs o"" data-hcap="""" data-o=""150"" data-odig=""151"">150</td>]",1.05,9.5,33,125,250
