,constituency,date,dt,html dump,"data-name=""Conservatives""","data-name=""Labour""","data-name=""Democrats""","data-name=""UKIP""","data-name=""Greens"""
0,Ealing-Central-and-Acton,2017-05-19,2017-05-19 14:22:57.708,"[<td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""Conservatives"" data-ng-click=""MainController.addToMultipleBetSlip(21450915653, 3029725889, 1.33)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add Conservatives to betslip""></span><a class=""popup selTxt"" data-name=""Conservatives"" href=""https://www.oddschecker.com/politics/british-politics/ealing-central-and-acton/winning-party/bet-history/conservatives"" target=""_blank"" title=""View odds history for Conservatives"">Conservatives</a></td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/5"" data-odig=""1.2"">1/5</td>, <td class=""bc bs o"" data-hcap="""" data-o=""2/9"" data-odig=""1.22"">2/9</td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/4"" data-odig=""1.25"">1/4</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""1/3"" data-odig=""1.33"">1/3</td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/5"" data-odig=""1.2"">1/5</td>, <td class=""bc bs o"" data-hcap="""" data-o=""2/7"" data-odig=""1.28"">2/7</td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/5"" data-odig=""1.2"">1/5</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""1/3"" data-odig=""1.33"">1/3</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""1/3"" data-odig=""1.33"">1/3</td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/4"" data-odig=""1.25"">1/4</td>, <td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""Labour"" data-ng-click=""MainController.addToMultipleBetSlip(21450915710, 3029725889, 4.33)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add Labour to betslip""></span><a class=""popup selTxt"" data-name=""Labour"" href=""https://www.oddschecker.com/politics/british-politics/ealing-central-and-acton/winning-party/bet-history/labour"" target=""_blank"" title=""View odds history for Labour"">Labour</a></td>, <td class=""bc bs o b"" data-hcap="""" data-o=""10/3"" data-odig=""4.33"">10/3</td>, <td class=""bc bs o"" data-hcap="""" data-o=""3"" data-odig=""4"">3</td>, <td class=""bc bs o"" data-hcap="""" data-o=""11/4"" data-odig=""3.75"">11/4</td>, <td class=""bc bs o"" data-hcap="""" data-o=""11/4"" data-odig=""3.75"">11/4</td>, <td class=""bc bs o"" data-hcap="""" data-o=""3"" data-odig=""4"">3</td>, <td class=""bc bs o"" data-hcap="""" data-o=""5/2"" data-odig=""3.5"">5/2</td>, <td class=""bc bs o"" data-hcap="""" data-o=""3"" data-odig=""4"">3</td>, <td class=""bc bs o"" data-hcap="""" data-o=""5/2"" data-odig=""3.5"">5/2</td>, <td class=""bc bs o"" data-hcap="""" data-o=""12/5"" data-odig=""3.4"">12/5</td>, <td class=""bc bs o"" data-hcap="""" data-o=""5/2"" data-odig=""3.5"">5/2</td>, <td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""Democrats"" data-ng-click=""MainController.addToMultipleBetSlip(21450915752, 3029725889, 101.0)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add Democrats to betslip""></span><a class=""popup selTxt"" data-name=""Democrats"" href=""https://www.oddschecker.com/politics/british-politics/ealing-central-and-acton/winning-party/bet-history/democrats"" target=""_blank"" title=""View odds history for Democrats"">Democrats</a></td>, <td class=""bc bs o"" data-hcap="""" data-o=""28"" data-odig=""29"">28</td>, <td class=""bc bs o"" data-hcap="""" data-o=""33"" data-odig=""34"">33</td>, <td class=""bc bs o"" data-hcap="""" data-o=""18"" data-odig=""19"">18</td>, <td class=""bc bs o"" data-hcap="""" data-o=""12"" data-odig=""13"">12</td>, <td class=""bc bs o"" data-hcap="""" data-o=""16"" data-odig=""17"">16</td>, <td class=""bc bs o"" data-hcap="""" data-o=""16"" data-odig=""17"">16</td>, <td class=""bc bs o"" data-hcap="""" data-o=""16"" data-odig=""17"">16</td>, <td class=""bc bs o"" data-hcap="""" data-o=""14"" data-odig=""15"">14</td>, <td class=""bc bs o"" data-hcap="""" data-o=""14"" data-odig=""15"">14</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""100"" data-odig=""101"">100</td>, <td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""UKIP"" data-ng-click=""MainController.addToMultipleBetSlip(21450915755, 3029725889, 151.0)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add UKIP to betslip""></span><a class=""popup selTxt"" data-name=""UKIP"" href=""https://www.oddschecker.com/politics/british-politics/ealing-central-and-acton/winning-party/bet-history/ukip"" target=""_blank"" title=""View odds history for UKIP"">UKIP</a></td>, <td class=""bc bs o b"" data-hcap="""" data-o=""150"" data-odig=""151"">150</td>, <td class=""bc bs o"" data-hcap="""" data-o=""100"" data-odig=""101"">100</td>, <td class=""bc bs o"" data-hcap="""" data-o=""66"" data-odig=""67"">66</td>, <td class=""bc bs o"" data-hcap="""" data-o=""66"" data-odig=""67"">66</td>, <td class=""bc bs o"" data-hcap="""" data-o=""66"" data-odig=""67"">66</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""150"" data-odig=""151"">150</td>, <td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""Greens"" data-ng-click=""MainController.addToMultipleBetSlip(21450915695, 3029725889, 501.0)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add Greens to betslip""></span><a class=""popup selTxt"" data-name=""Greens"" href=""https://www.oddschecker.com/politics/british-politics/ealing-central-and-acton/winning-party/bet-history/greens"" target=""_blank"" title=""View odds history for Greens"">Greens</a></td>, <td class=""bc bs o"" data-hcap="""" data-o=""200"" data-odig=""201"">200</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""500"" data-odig=""501"">500</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""500"" data-odig=""501"">500</td>]",1.2,10/3,29,150,201
0,Ealing-Central-and-Acton,2017-05-19,2017-05-19 14:47:53.200,"[<td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""Conservatives"" data-ng-click=""MainController.addToMultipleBetSlip(21450915653, 3029725889, 1.33)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add Conservatives to betslip""></span><a class=""popup selTxt"" data-name=""Conservatives"" href=""https://www.oddschecker.com/politics/british-politics/ealing-central-and-acton/winning-party/bet-history/conservatives"" target=""_blank"" title=""View odds history for Conservatives"">Conservatives</a></td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/5"" data-odig=""1.2"">1/5</td>, <td class=""bc bs o"" data-hcap="""" data-o=""2/9"" data-odig=""1.22"">2/9</td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/4"" data-odig=""1.25"">1/4</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""1/3"" data-odig=""1.33"">1/3</td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/5"" data-odig=""1.2"">1/5</td>, <td class=""bc bs o"" data-hcap="""" data-o=""2/7"" data-odig=""1.28"">2/7</td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/5"" data-odig=""1.2"">1/5</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""1/3"" data-odig=""1.33"">1/3</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""1/3"" data-odig=""1.33"">1/3</td>, <td class=""bc bs o"" data-hcap="""" data-o=""1/4"" data-odig=""1.25"">1/4</td>, <td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""Labour"" data-ng-click=""MainController.addToMultipleBetSlip(21450915710, 3029725889, 4.33)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add Labour to betslip""></span><a class=""popup selTxt"" data-name=""Labour"" href=""https://www.oddschecker.com/politics/british-politics/ealing-central-and-acton/winning-party/bet-history/labour"" target=""_blank"" title=""View odds history for Labour"">Labour</a></td>, <td class=""bc bs o b"" data-hcap="""" data-o=""10/3"" data-odig=""4.33"">10/3</td>, <td class=""bc bs o"" data-hcap="""" data-o=""3"" data-odig=""4"">3</td>, <td class=""bc bs o"" data-hcap="""" data-o=""11/4"" data-odig=""3.75"">11/4</td>, <td class=""bc bs o"" data-hcap="""" data-o=""11/4"" data-odig=""3.75"">11/4</td>, <td class=""bc bs o"" data-hcap="""" data-o=""3"" data-odig=""4"">3</td>, <td class=""bc bs o"" data-hcap="""" data-o=""5/2"" data-odig=""3.5"">5/2</td>, <td class=""bc bs o"" data-hcap="""" data-o=""3"" data-odig=""4"">3</td>, <td class=""bc bs o"" data-hcap="""" data-o=""5/2"" data-odig=""3.5"">5/2</td>, <td class=""bc bs o"" data-hcap="""" data-o=""12/5"" data-odig=""3.4"">12/5</td>, <td class=""bc bs o"" data-hcap="""" data-o=""5/2"" data-odig=""3.5"">5/2</td>, <td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""Democrats"" data-ng-click=""MainController.addToMultipleBetSlip(21450915752, 3029725889, 101.0)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add Democrats to betslip""></span><a class=""popup selTxt"" data-name=""Democrats"" href=""https://www.oddschecker.com/politics/british-politics/ealing-central-and-acton/winning-party/bet-history/democrats"" target=""_blank"" title=""View odds history for Democrats"">Democrats</a></td>, <td class=""bc bs o"" data-hcap="""" data-o=""28"" data-odig=""29"">28</td>, <td class=""bc bs o"" data-hcap="""" data-o=""33"" data-odig=""34"">33</td>, <td class=""bc bs o"" data-hcap="""" data-o=""18"" data-odig=""19"">18</td>, <td class=""bc bs o"" data-hcap="""" data-o=""12"" data-odig=""13"">12</td>, <td class=""bc bs o"" data-hcap="""" data-o=""16"" data-odig=""17"">16</td>, <td class=""bc bs o"" data-hcap="""" data-o=""16"" data-odig=""17"">16</td>, <td class=""bc bs o"" data-hcap="""" data-o=""16"" data-odig=""17"">16</td>, <td class=""bc bs o"" data-hcap="""" data-o=""14"" data-odig=""15"">14</td>, <td class=""bc bs o"" data-hcap="""" data-o=""14"" data-odig=""15"">14</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""100"" data-odig=""101"">100</td>, <td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""UKIP"" data-ng-click=""MainController.addToMultipleBetSlip(21450915755, 3029725889, 151.0)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add UKIP to betslip""></span><a class=""popup selTxt"" data-name=""UKIP"" href=""https://www.oddschecker.com/politics/british-politics/ealing-central-and-acton/winning-party/bet-history/ukip"" target=""_blank"" title=""View odds history for UKIP"">UKIP</a></td>, <td class=""bc bs o b"" data-hcap="""" data-o=""150"" data-odig=""151"">150</td>, <td class=""bc bs o"" data-hcap="""" data-o=""100"" data-odig=""101"">100</td>, <td class=""bc bs o"" data-hcap="""" data-o=""66"" data-odig=""67"">66</td>, <td class=""bc bs o"" data-hcap="""" data-o=""66"" data-odig=""67"">66</td>, <td class=""bc bs o"" data-hcap="""" data-o=""66"" data-odig=""67"">66</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""150"" data-odig=""151"">150</td>, <td class=""sel nm""><span class=""add-to-bet-basket"" data-name=""Greens"" data-ng-click=""MainController.addToMultipleBetSlip(21450915695, 3029725889, 501.0)"" data-track=""&amp;lid=grid&amp;lpos=basket-add"" title=""Add Greens to betslip""></span><a class=""popup selTxt"" data-name=""Greens"" href=""https://www.oddschecker.com/politics/british-politics/ealing-central-and-acton/winning-party/bet-history/greens"" target=""_blank"" title=""View odds history for Greens"">Greens</a></td>, <td class=""bc bs o"" data-hcap="""" data-o=""200"" data-odig=""201"">200</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""500"" data-odig=""501"">500</td>, <td class=""bc bs o b"" data-hcap="""" data-o=""500"" data-odig=""501"">500</td>]",1.2,4.33333333333,29,150,201
