"text"|"favorited"|"favoriteCount"|"replyToSN"|"created"|"truncated"|"replyToSID"|"id"|"replyToUID"|"statusSource"|"screenName"|"retweetCount"|"isRetweet"|"retweeted"|"longitude"|"latitude"
"RT @RexApolloPound: An EU referendum? That's very thoughtful of you Tim, but we've already had one. #LibDemManifesto #VoteFishFinger https:…"|FALSE|0|NA|2017-05-19 23:24:01|FALSE|NA|"865709658799058945"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"MaxGreenpi1"|55|TRUE|FALSE|NA|NA
"RT @Femi_Sorry: #LibDemManifesto promises you a choice on the Brexit deal. Why? You were told we'd keep single market access. Wrong https:/…"|FALSE|0|NA|2017-05-19 23:22:00|FALSE|NA|"865709153523781633"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"annetteashley61"|15|TRUE|FALSE|NA|NA
"Nick Clegg loses it with Piers Morgan over tuition fees question: 'You are so pompous'  https://t.co/HMcLXu96UW   #GE2017 #LibDemManifesto"|FALSE|0|NA|2017-05-19 23:13:59|FALSE|NA|"865707135186878464"|NA|"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>"|"alchetect"|0|FALSE|FALSE|NA|NA
"Jesus will always be in charge he is also a Awsome role model #Election2017 #LabourManifesto #Conservative… https://t.co/YFpTvLJMCT"|FALSE|1|NA|2017-05-19 23:05:47|TRUE|NA|"865705070322700289"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"stevenmatthew36"|0|FALSE|FALSE|NA|NA
"RT @LibDems: 12 great policies you won't fins anywhere else other than the #LibDemManifesto http://t.co/7l5xQYoeUf #GE2015 http://t.co/8uAT…"|FALSE|0|NA|2017-05-19 22:53:05|FALSE|NA|"865701875064156160"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"johnw129"|20|TRUE|FALSE|NA|NA
"RT @LeftieLawyer: Libdems have some bloody cheek claiming they represent the youth vote after tripling tuition fees. #libdemmanifesto #Vote…"|FALSE|0|NA|2017-05-19 22:42:03|FALSE|NA|"865699099361689600"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"WomenCanSee"|155|TRUE|FALSE|NA|NA
"RT @LibDems: 12 great policies you won't fins anywhere else other than the #LibDemManifesto http://t.co/7l5xQYoeUf #GE2015 http://t.co/8uAT…"|FALSE|0|NA|2017-05-19 22:36:33|FALSE|NA|"865697714222321667"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"LudoTC"|20|TRUE|FALSE|NA|NA
"RT @HughRBennett: This is downright dishonesty from the @LibDems. UK law grants 52 weeks maternity leave. EU statutory minimum is 14 weeks.…"|FALSE|0|NA|2017-05-19 22:35:30|FALSE|NA|"865697449834414081"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"TasleemMulhall"|1059|TRUE|FALSE|NA|NA
"RT @NHSMillion: The #LibDemManifesto pledges an extra 1p in income tax to fund a £6bn NHS cash injection - RT if you think it's a good idea…"|FALSE|0|NA|2017-05-19 22:21:40|FALSE|NA|"865693969216417793"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"NicolaP61813402"|426|TRUE|FALSE|NA|NA
"RT @lesbonner: RT @Paul_D1963: #Libdems will give 2nd EU ref on #Brexit. After 36 years as  a @UKLabour voter @Libdems now have my vote #Li…"|FALSE|0|NA|2017-05-19 21:31:21|FALSE|NA|"865681307648618496"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"Trundlelin"|9|TRUE|FALSE|NA|NA
"RT @NHSMillion: The #LibDemManifesto pledges an extra 1p in income tax to fund a £6bn NHS cash injection - RT if you think it's a good idea…"|FALSE|0|NA|2017-05-19 21:18:08|FALSE|NA|"865677980894240768"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"sallycrackerdog"|426|TRUE|FALSE|NA|NA
"@cheng_christine Great to meet you last night! Thanks so much for joining<U+200B> us. #libdemmanifesto #brighterfuture"|FALSE|0|"cheng_christine"|2017-05-19 20:50:17|FALSE|NA|"865670971482656769"|"275498007"|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"RakheeV"|0|FALSE|FALSE|NA|NA
"RT @matthewminikin: More reasons to vote @LibDems... don't let @Nigel_Farage win.. #LibDemManifesto https://t.co/WSwyt7dZun"|FALSE|0|NA|2017-05-19 20:36:26|FALSE|NA|"865667486280282112"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"BracknellLibDem"|4|TRUE|FALSE|NA|NA
"RT @HughRBennett: This is downright dishonesty from the @LibDems. UK law grants 52 weeks maternity leave. EU statutory minimum is 14 weeks.…"|FALSE|0|NA|2017-05-19 20:25:20|FALSE|NA|"865664692248858624"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"LRMansfield47"|1059|TRUE|FALSE|NA|NA
"RT @wwwfoecouk: Great that @LibDems want to refocus support for farmers towards practices that are good for environment. All parties should…"|FALSE|0|NA|2017-05-19 20:20:24|FALSE|NA|"865663451196137473"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"CooperationRes"|16|TRUE|FALSE|NA|NA
"RT @lesbonner: RT @Paul_D1963: #Libdems will give 2nd EU ref on #Brexit. After 36 years as  a @UKLabour voter @Libdems now have my vote #Li…"|FALSE|0|NA|2017-05-19 20:16:43|FALSE|NA|"865662522526908417"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"SParkerGGG"|9|TRUE|FALSE|NA|NA
"RT @stumactweet: 2/3 #guessthemanifesto from the word cloud #LabourManifesto #LibDemManifesto or #ConservativeManifesto https://t.co/iq9G5H…"|FALSE|0|NA|2017-05-19 20:16:09|FALSE|NA|"865662382932058112"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"Mark_Bradds"|2|TRUE|FALSE|NA|NA
"RT @stumactweet: 1/3 #guessthemanifesto from the word cloud #LabourManifesto #LibDemManifesto or #ConservativeManifesto https://t.co/M1vKaO…"|FALSE|0|NA|2017-05-19 20:16:04|FALSE|NA|"865662359116939264"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"Mark_Bradds"|2|TRUE|FALSE|NA|NA
"RT @stumactweet: 3/3 #guessthemanifesto from the word cloud #LabourManifesto #LibDemManifesto or #ConservativeManifesto https://t.co/GBwtZN…"|FALSE|0|NA|2017-05-19 20:15:55|FALSE|NA|"865662323549028355"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"Mark_Bradds"|2|TRUE|FALSE|NA|NA
"#LibDemManifesto talks sense on NHS and elderly care https://t.co/ngKVNPvrcO"|FALSE|0|NA|2017-05-19 20:10:43|FALSE|NA|"865661011923226625"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"tanglegarden"|0|FALSE|FALSE|NA|NA
"RT @MaidstoneKebab: #IO17 #worldbakingday #loveislove #LibDemManifesto Romero #SOUMUN Bailly Google Assistant Enda Kenny Boris Johnson #Mai…"|FALSE|0|NA|2017-05-19 20:07:29|FALSE|NA|"865660201743007744"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"mt_krks"|1|TRUE|FALSE|NA|NA
"RT @lesbonner: RT @Paul_D1963: #Libdems will give 2nd EU ref on #Brexit. After 36 years as  a @UKLabour voter @Libdems now have my vote #Li…"|FALSE|0|NA|2017-05-19 20:01:56|FALSE|NA|"865658803630505984"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"grumpygit2"|9|TRUE|FALSE|NA|NA
"RT @Acuitas_Comms: Check-out our brief on #GE17 Manifesto week #LabourManifesto #ConservativeManifesto #LibDemManifesto https://t.co/4vQwzI…"|FALSE|0|NA|2017-05-19 20:00:29|FALSE|NA|"865658439548018688"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"frasersl"|1|TRUE|FALSE|NA|NA
"Check-out our brief on #GE17 Manifesto week #LabourManifesto #ConservativeManifesto #LibDemManifesto… https://t.co/SGl1C6ZWmA"|FALSE|0|NA|2017-05-19 19:59:31|TRUE|NA|"865658193090797568"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"Acuitas_Comms"|1|FALSE|FALSE|NA|NA
"RT @lesbonner: RT @Paul_D1963: #Libdems will give 2nd EU ref on #Brexit. After 36 years as  a @UKLabour voter @Libdems now have my vote #Li…"|FALSE|0|NA|2017-05-19 19:59:25|FALSE|NA|"865658170101743616"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"SheronWilkie"|9|TRUE|FALSE|NA|NA
"RT @lesbonner: RT @Paul_D1963: #Libdems will give 2nd EU ref on #Brexit. After 36 years as  a @UKLabour voter @Libdems now have my vote #Li…"|FALSE|0|NA|2017-05-19 19:56:14|FALSE|NA|"865657370743099393"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"LibDemFrance"|9|TRUE|FALSE|NA|NA
"RT @lesbonner: RT @Paul_D1963: #Libdems will give 2nd EU ref on #Brexit. After 36 years as  a @UKLabour voter @Libdems now have my vote #Li…"|FALSE|0|NA|2017-05-19 19:50:20|FALSE|NA|"865655885187633152"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"cmwheatley56"|9|TRUE|FALSE|NA|NA
"RT @lesbonner: RT @Paul_D1963: #Libdems will give 2nd EU ref on #Brexit. After 36 years as  a @UKLabour voter @Libdems now have my vote #Li…"|FALSE|0|NA|2017-05-19 19:41:25|FALSE|NA|"865653638600941571"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"asymetricjockey"|9|TRUE|FALSE|NA|NA
"RT @lesbonner: RT @Paul_D1963: #Libdems will give 2nd EU ref on #Brexit. After 36 years as  a @UKLabour voter @Libdems now have my vote #Li…"|FALSE|0|NA|2017-05-19 19:31:28|FALSE|NA|"865651137377992704"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"trevdick"|9|TRUE|FALSE|NA|NA
"#GE2017 #LibDemManifesto  #JoeBourke candidate #BrentfordIsleworth return to existing corp tax rate will fund educa… https://t.co/982dp1n7Ft"|FALSE|0|NA|2017-05-19 19:29:17|TRUE|NA|"865650588247183361"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"bancstreet"|0|FALSE|FALSE|NA|NA
"RT @lesbonner: RT @Paul_D1963: #Libdems will give 2nd EU ref on #Brexit. After 36 years as  a @UKLabour voter @Libdems now have my vote #Li…"|FALSE|0|NA|2017-05-19 19:28:11|FALSE|NA|"865650309342744576"|NA|"<a href=\"http://tapbots.com/tweetbot\" rel=\"nofollow\">Tweetbot for i<U+039F>S</a>"|"londonyc"|9|TRUE|FALSE|NA|NA
"RT @Paul_D1963: #Libdems will give 2nd EU ref on #Brexit. After 36 years as  a @UKLabour voter @Libdems now have my vote #LibDemManifesto"|FALSE|9|NA|2017-05-19 19:26:46|FALSE|NA|"865649952025792514"|NA|"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>"|"lesbonner"|9|FALSE|FALSE|NA|NA
"RT @WBerksLibDems: @JudithBuntingLD on #Libdemmanifesto -It sets out our hopes and plans for; Open, Tolerant and United country! http://htt…"|FALSE|0|NA|2017-05-19 19:03:15|FALSE|NA|"865644034793984003"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"stephaniestee"|1|TRUE|FALSE|NA|NA
"RT @philbc3: New Solids - No sign of the Liberal Democrat revival https://t.co/HYoA1zucCM #LibDemManifesto https://t.co/IF8FQFGOpi"|FALSE|0|NA|2017-05-19 19:01:20|FALSE|NA|"865643552574914560"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"SenseiChanning"|4|TRUE|FALSE|NA|NA
"RT @johnpringdns: Election 2017: Lib Dems would scrap all sanctions, benefit cap and PIP 20-metre rule #LibDemManifesto... https://t.co/djo…"|FALSE|0|NA|2017-05-19 18:57:49|FALSE|NA|"865642667446648832"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"DavidBuxtonLD"|15|TRUE|FALSE|NA|NA
"...but it wouldn't make me vote LibDem!! :( #LibDems #LegalisingCannabis #LibDemManifesto <U+274C>...<U+270C><U+2764><ed><U+00A0><U+00BD><ed><U+00B8><U+008A> https://t.co/bZ00ai8E8A"|FALSE|0|NA|2017-05-19 18:30:48|FALSE|NA|"865635868308000771"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"M_TranceAddict"|0|FALSE|FALSE|NA|NA
"#GE2017 #Caturday #SaturdayNight #saturday #DoctorWho #forthemany #torymanifesto #LabourManifesto #LibDemManifesto… https://t.co/NKljBLa3rV"|FALSE|0|NA|2017-05-19 18:26:40|TRUE|NA|"865634830381236225"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"Maiakaat"|0|FALSE|FALSE|NA|NA
"@JudithBuntingLD on #Libdemmanifesto -It sets out our hopes and plans for; Open, Tolerant and United country! http://https://t.co/HPZ9Myuysz"|FALSE|0|"JudithBuntingLD"|2017-05-19 18:18:09|FALSE|NA|"865632687062528001"|"566536507"|"<a href=\"https://postcron.com\" rel=\"nofollow\">Postcron App</a>"|"WBerksLibDems"|1|FALSE|FALSE|NA|NA
"What does the #LibDemManifesto say about International Trade? https://t.co/yhvpvDyLPo https://t.co/hNYH6uRkSq"|FALSE|0|NA|2017-05-19 18:03:02|FALSE|NA|"865628880861659137"|NA|"<a href=\"http://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>"|"uk_tpo"|0|FALSE|FALSE|NA|NA
"RT @ed_berry: Had a little play text mining the manifestos for how often different words appear. #ConservativeManifesto #LabourManifesto #L…"|FALSE|0|NA|2017-05-19 17:52:13|FALSE|NA|"865626159970533376"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"mathewe"|6|TRUE|FALSE|NA|NA
"RT @NHSMillion: The #LibDemManifesto pledges an extra 1p in income tax to fund a £6bn NHS cash injection - RT if you think it's a good idea…"|FALSE|0|NA|2017-05-19 17:20:11|FALSE|NA|"865618099151568896"|NA|"<a href=\"http://bufferapp.com\" rel=\"nofollow\">Buffer</a>"|"WalthamstowLibD"|426|TRUE|FALSE|NA|NA
"#VIDEO: Each Party's Health and Social Care Policies EXPLAINED #torymanifesto #LabourManifesto #LibDemManifesto <U+2192>… https://t.co/JZKbQyDrF5"|FALSE|1|NA|2017-05-19 17:16:42|TRUE|NA|"865617220499591168"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"PLMRLtd"|0|FALSE|FALSE|NA|NA
"RT @johnpringdns: Election 2017: Lib Dems would scrap all sanctions, benefit cap and PIP 20-metre rule #LibDemManifesto... https://t.co/djo…"|FALSE|0|NA|2017-05-19 17:14:12|FALSE|NA|"865616592603721728"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"KathPinnock"|15|TRUE|FALSE|NA|NA
"RT @johnpringdns: Election 2017: Lib Dems would scrap all sanctions, benefit cap and PIP 20-metre rule #LibDemManifesto... https://t.co/djo…"|FALSE|0|NA|2017-05-19 17:11:07|FALSE|NA|"865615815495888897"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"Lifelandlady"|15|TRUE|FALSE|NA|NA
"RT @johnpringdns: Election 2017: Lib Dems would scrap all sanctions, benefit cap and PIP 20-metre rule #LibDemManifesto... https://t.co/djo…"|FALSE|0|NA|2017-05-19 16:55:53|FALSE|NA|"865611982245908480"|NA|"<a href=\"http://tapbots.com/tweetbot\" rel=\"nofollow\">Tweetbot for i<U+039F>S</a>"|"StateMagister"|15|TRUE|FALSE|NA|NA
"RT @johnpringdns: Election 2017: Lib Dems would scrap all sanctions, benefit cap and PIP 20-metre rule #LibDemManifesto... https://t.co/djo…"|FALSE|0|NA|2017-05-19 16:42:35|FALSE|NA|"865608636348985345"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"FactionToo"|15|TRUE|FALSE|NA|NA
"RT @johnpringdns: Election 2017: Lib Dems would scrap all sanctions, benefit cap and PIP 20-metre rule #LibDemManifesto... https://t.co/djo…"|FALSE|0|NA|2017-05-19 16:41:34|FALSE|NA|"865608380785844227"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"TonyLSumner"|15|TRUE|FALSE|NA|NA
"RT @johnpringdns: Election 2017: Lib Dems would scrap all sanctions, benefit cap and PIP 20-metre rule #LibDemManifesto... https://t.co/djo…"|FALSE|0|NA|2017-05-19 16:38:57|FALSE|NA|"865607722040950784"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"SouthendLibDems"|15|TRUE|FALSE|NA|NA
"RT @CharlotteHollo: Quick tally of mentions of digital, tech, data and cyber across #ConservativeManifesto #LabourManifesto #LibDemManifest…"|FALSE|0|NA|2017-05-19 16:38:41|FALSE|NA|"865607653673779200"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"SerVizFSD"|28|TRUE|FALSE|NA|NA
"the future of Britain #LibDemManifesto #LabourManifesto #ConservativeManifesto explained https://t.co/4Vl9IoLy8D"|FALSE|0|NA|2017-05-19 16:38:40|FALSE|NA|"865607650226065408"|NA|"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>"|"SaraWalker_IG"|1|FALSE|FALSE|NA|NA
"RT @johnpringdns: Election 2017: Lib Dems would scrap all sanctions, benefit cap and PIP 20-metre rule #LibDemManifesto... https://t.co/djo…"|FALSE|0|NA|2017-05-19 16:37:45|FALSE|NA|"865607418675331072"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"AdamDurera"|15|TRUE|FALSE|NA|NA
"RT @EyewearBooks: Time for some tactical reading! #GeneralElection2017 #Corbyn #theresamay #Ukip #LibDemManifesto @BBCNews @UKLabour @Conse…"|FALSE|0|NA|2017-05-19 16:33:28|FALSE|NA|"865606342328934400"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"mark_osmer"|4|TRUE|FALSE|NA|NA
"#LibDemmanifesto 2017: creative industry pledges https://t.co/79Aq95xs9l"|FALSE|0|NA|2017-05-19 16:21:55|FALSE|NA|"865603435554496514"|NA|"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>"|"Freelance_UK"|0|FALSE|FALSE|NA|NA
"RT @Paul_D1963: #Libdems will give a 2nd EU ref on #Brexit. After 36 years as a @UKLabour voter the Libdems now have my vote. #LibDemManife…"|FALSE|0|NA|2017-05-19 16:21:21|FALSE|NA|"865603291367002112"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"ldnstock"|81|TRUE|FALSE|NA|NA
"RT @Mike_Ela: Anything to stop #brexit Good thing they don't have a chance of winning the election #LibDemManifesto"|FALSE|0|NA|2017-05-19 16:17:00|FALSE|NA|"865602196057899008"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"LandonBarton7"|1|TRUE|FALSE|NA|NA
"Join the LibDems, https://t.co/idrmbwYyXF. Truly Inclusive  @ 5:15 PM    For a #BrighterFuture… https://t.co/Dyhia3vWbv"|FALSE|0|NA|2017-05-19 16:15:07|TRUE|NA|"865601721778753537"|NA|"<a href=\"http://www.weather-display.com\" rel=\"nofollow\">Weather Display Tweet</a>"|"R_A_Chalmers"|0|FALSE|FALSE|NA|NA
"RT @Paul_D1963: #Libdems will give a 2nd EU ref on #Brexit. After 36 years as a @UKLabour voter the Libdems now have my vote. #LibDemManife…"|FALSE|0|NA|2017-05-19 16:13:20|FALSE|NA|"865601272048746496"|NA|"<a href=\"http://bufferapp.com\" rel=\"nofollow\">Buffer</a>"|"BridgetFox"|81|TRUE|FALSE|NA|NA
"RT @StudentVoicesUK: Find all of our coverage of the General Election here: https://t.co/hX8tKVNig3 #LibDemManifesto"|FALSE|0|NA|2017-05-19 16:06:34|FALSE|NA|"865599569475842048"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"MuhammedRaza786"|1|TRUE|FALSE|NA|NA
"RT @EyewearBooks: Time for some tactical reading! #GeneralElection2017 #Corbyn #theresamay #Ukip #LibDemManifesto @BBCNews @UKLabour @Conse…"|FALSE|0|NA|2017-05-19 16:03:44|FALSE|NA|"865598856880418818"|NA|"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>"|"PixieTruffle"|4|TRUE|FALSE|NA|NA
"Join the LibDems, https://t.co/idrmbwYyXF. Truly Inclusive  @ 5:00 PM    For a #BrighterFuture… https://t.co/TSTngkBQHu"|FALSE|0|NA|2017-05-19 16:00:08|TRUE|NA|"865597951980261376"|NA|"<a href=\"http://www.weather-display.com\" rel=\"nofollow\">Weather Display Tweet</a>"|"R_A_Chalmers"|0|FALSE|FALSE|NA|NA
"Join the LibDems, https://t.co/idrmbwYyXF. Truly Inclusive  @ 4:45 PM    For a #BrighterFuture… https://t.co/QtI74CdGSc"|FALSE|0|NA|2017-05-19 15:45:08|TRUE|NA|"865594177563881472"|NA|"<a href=\"http://www.weather-display.com\" rel=\"nofollow\">Weather Display Tweet</a>"|"R_A_Chalmers"|0|FALSE|FALSE|NA|NA
"RT @EyewearBooks: Time for some tactical reading! #GeneralElection2017 #Corbyn #theresamay #Ukip #LibDemManifesto @BBCNews @UKLabour @Conse…"|FALSE|0|NA|2017-05-19 15:41:27|FALSE|NA|"865593249368612864"|NA|"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>"|"BenGwalchmai"|4|TRUE|FALSE|NA|NA
"Time for some tactical reading! #GeneralElection2017 #Corbyn #theresamay #Ukip #LibDemManifesto @BBCNews @UKLabour… https://t.co/2Wgz1r2Gr4"|FALSE|3|NA|2017-05-19 15:41:15|TRUE|NA|"865593198034464770"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"EyewearBooks"|4|FALSE|FALSE|NA|NA
"Swipe through for ABPI's take on #LabourManifesto #LibDemManifesto &amp; #ToryManifesto. Full analysis here &gt;&gt;&gt;… https://t.co/hpU01hKR0B"|FALSE|0|NA|2017-05-19 15:36:11|TRUE|NA|"865591924278923264"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"ABPI_UK"|0|FALSE|FALSE|NA|NA
"Join the LibDems, https://t.co/idrmbwYyXF. Truly Inclusive  @ 4:30 PM    For a #BrighterFuture… https://t.co/NCmjjv4TvH"|FALSE|0|NA|2017-05-19 15:30:07|TRUE|NA|"865590397959118848"|NA|"<a href=\"http://www.weather-display.com\" rel=\"nofollow\">Weather Display Tweet</a>"|"R_A_Chalmers"|0|FALSE|FALSE|NA|NA
"Will the #LibDemManifesto help bring about the #LibDemFightback? | #GE2017 https://t.co/rmSaJF39lE"|FALSE|0|NA|2017-05-19 15:26:59|FALSE|NA|"865589611325792256"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"CiceroElections"|0|FALSE|FALSE|NA|NA
"RT @envanalyst: Which party manifesto offers the greenest policies for the #generalelection? #ConservativeManifesto #LabourManfesto #LibDem…"|FALSE|0|NA|2017-05-19 15:20:59|FALSE|NA|"865588098071240704"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"envanalyst"|4|TRUE|FALSE|NA|NA
"Join the LibDems, https://t.co/idrmbwYyXF. Truly Inclusive  @ 4:15 PM    For a #BrighterFuture… https://t.co/r3bqNcVZSf"|FALSE|0|NA|2017-05-19 15:15:09|TRUE|NA|"865586631805476864"|NA|"<a href=\"http://www.weather-display.com\" rel=\"nofollow\">Weather Display Tweet</a>"|"R_A_Chalmers"|0|FALSE|FALSE|NA|NA
"@timfarron Read the British Foreign Policy Group’s analysis of the #libdemmanifesto pledges on foreign policy here:… https://t.co/HvX0bgjjbQ"|FALSE|0|"timfarron"|2017-05-19 15:11:33|TRUE|"865289371053850624"|"865585726255136769"|"80021045"|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"TheBFPG"|0|FALSE|FALSE|NA|NA
"RT @CharlotteHollo: Quick tally of mentions of digital, tech, data and cyber across #ConservativeManifesto #LabourManifesto #LibDemManifest…"|FALSE|0|NA|2017-05-19 15:11:19|FALSE|NA|"865585665349750785"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"CedarTreeAdvice"|28|TRUE|FALSE|NA|NA
"RT @R_A_Chalmers: Join the LibDems, https://t.co/idrmbwYyXF. Truly Inclusive  @ 4:00 PM    For a #BrighterFuture https://t.co/Gdy0425Sdy #L…"|FALSE|0|NA|2017-05-19 15:01:30|FALSE|NA|"865583196280430592"|NA|"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>"|"penelopedarby"|1|TRUE|FALSE|NA|NA
"Join the LibDems, https://t.co/idrmbwYyXF. Truly Inclusive  @ 4:00 PM    For a #BrighterFuture… https://t.co/LijuK5VGC3"|FALSE|1|NA|2017-05-19 15:00:08|TRUE|NA|"865582853391884288"|NA|"<a href=\"http://www.weather-display.com\" rel=\"nofollow\">Weather Display Tweet</a>"|"R_A_Chalmers"|1|FALSE|FALSE|NA|NA
"Thanks for coming allowing last night @cheng_christine and chatting #LibDemManifesto with us!"|FALSE|3|NA|2017-05-19 14:57:28|FALSE|NA|"865582180889747456"|NA|"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>"|"THLDs"|0|FALSE|FALSE|NA|NA
"RT @LibDemPress: The more Liberal Democrat MPs you elect, the brighter the future for our children - @timfarron #LibDemManifesto"|FALSE|0|NA|2017-05-19 14:54:34|FALSE|NA|"865581453316435969"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"wayneyer"|120|TRUE|FALSE|NA|NA
"Join the LibDems, https://t.co/idrmbwGXz5. Truly Inclusive  @ 3:45 PM    For a #BrighterFuture… https://t.co/afs9bWRTe1"|FALSE|0|NA|2017-05-19 14:45:31|TRUE|NA|"865579174760562689"|NA|"<a href=\"http://www.weather-display.com\" rel=\"nofollow\">Weather Display Tweet</a>"|"R_A_Chalmers"|0|FALSE|FALSE|NA|NA
